"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"888241487880942";"solange es nicht Wahlbetrug -- wie in der BRD geben -- wo sich der Prozente hin und her schieben werden -- wie es denn Volksvertreter passen . .";"public";"";"";""
"925417774163313";"südländisch Aussehen . der müssen wir aushalten . der früh Ausländerbeauftragte der Bundesregierung -- Marieuise Beck .";"public";"";"";""
"925524147486009";"D -- du redest bei der Herr Pohlheimer gegen ein Wand -- bei dieser Herr sein der permanent Gehirnwäsch erfolgreich . wir verfolgen weiter friedlich unser Weg . Icht provozieren lassen . Beharrlichkeit werden letztlich siegen . einfach bei der nächster Wahl der Reuz an der richtig Stelle machen .";"individual";"";"";""
"925374807500943";"jeder 2 mit Migration -- dann kommen mal nach Gelsenkirchen -- da sein von 10 noch 2 deutsche dabei . ein gut Beispiel lesen der Zeitung der Aufstellung der einheimisch Fußballvereine.ch glauben der Zug sein eh abfahren -- ur gut -- dass ich schon so alt sein und der groß Nall wohl nicht mehr mitbekommen werden .";"public";"";"";""
"935332299838527";"Brahim -- hängen der Riminalität nicht auch mit der sozial Status zusammen . haben sie da Statistik .";"individual";"";"";""
"935270236511400";"20jährige an hellichten Tag vergewaltigen . dass der Täter brechen Deutsch sprechen -- verschweigen der Qualitätsmedium.";"public";"";"";""
"888085294563228";"[@LINK]";"public";"public";"";""
"935657996472624";"Einzelfall .";"public";"";"";""
"935441356494288";"oder mit Staat und Politik vermischen werden .";"public";"";"";""
"935309176507506";"der haben mit Blödheit nichts zu tun der sein Verrat an deutsch Volk .";"public";"";"";""
"935356819836075";"hier Statistik von 2007.";"public";"";"";""
"887989264572831";"so sein es.";"public";"";"";""
"925389747499449";"Ch kenn Frankfurt sehr gut und können der nur bestätigen . Ch kennen auch der eckmichamArschMentalität der Eute dort . dort werden ja der grün Schlamm hoffähig machen . da Brauch man in Nachhinein nicht zu lamentieren .";"public";"";"";""
"935328873172203";"Ch hinterfrage gerne und nähern sich Ding -- der ich nicht verstehen ebenso gerne anhand Vergleichs mit für mich verständlicher Bezeichnung an . hier sein mein Vergleich zu der der haben eindeutig mit der Slam zu tunPauschalisierung. der Fan ein deutsch Fußballverein ticken vor der Stadion aus und verhauen der Fan der gegnerisch Verein . welcher Personengruppe können man nun in ein Topf werfen . a der Fan der Verein -- der vor Ort sein und aktiv verhauen haben -- der Fan der Verein -- der zu Haus aufm Sofa sitzen -- aber gerne mitgehauen haben c der Fan der Verein -- der zu Haus aufm Sofa sitzen -- aber nur Fußball gucken und niemand verhauen wollen d aller deutsch Fußballfan -- der regelmäßig Bundesliga gucken e deutsch Fußballfan -- der nur änderspiel gucken f aller deutsche -- auch wenn sie mit Fußball nichts an Hut haben g aller Fußballfan weltweit der Gruppe a und b können man sicher in ein Topf werfen -- der anderer wohl nicht . bei der slamPauschalisierung werden aber aller Gruppe mit in dieser Topf werfen -- oder . dann sein noch der Frage -- von wem der Gewaltaufruf kommen . von Verein oder von einer der ganz mehr oder weniger halboffiziell Fanclub . und womit haben dieser Vorfall nun eigentlich zu tun . mit der Fußball . mit der Verein -- der Fan ausgeticken sein . mit der Bundesliga . mit Deutschland .";"public";"";"";""
"935259439845813";"Schad -- ich hab hoffen -- der haben dieser Geier -- ääähn -- Vogel -- gleich mit eintüten .";"public";"";"";""
"925370770834680";"[@LINK]";"public";"public";"";""
"888045374567220";"und in Übrig sein der wenigster Zuwanderer Opfer -- obwohl ich durchaus verstehen können -- der dieser ein besseres Leben haben wollen . sein ja nur menschlich.";"public";"";"";""
"925535510818206";"Ch hab. dich nie azi nennen -- Freundche . du sich aber indirekt Diot . und Gutmensch -- der -- aber ok -- Alldieweil ich ja kein Minusmensch sein wollen P und wieso euer System . ch hab keins -- nur ne Meinung -- genau wie du . dein Problem scheinen zu sein -- der du 1. von Frankfurt 0 Ahnung haben -- ich schon -- ich sein hier gebären -- und du 2 evtl. son leicht paranoid Problem mit andersdenkend Mensch und vor alle anderer Religion haben . Bist du der ganz Tag so drauf . Fühst. du dich verfolgen oder was . Ch wünsch. dir mal ne Autopanne -- mitten in Winter -- 10 Grad Minus -- auf ner einsam Landstrasse ohne Handy -- und der -- der dir helfen -- sollen Muslim sein . vielleicht ändern der dein Weltbild .";"individual";"";"";""
"888267497878341";"und nach Europa oder Deutschland zu gelangen -- reichen eigentlich ein Flieger -- wie Blöd Muss -- man sein -- um für mehr Tausend mit ein Frackschiff zu reisen . es sein denn Mann werden wegen rgendwelch Straftat suchen -- aller anderer sein unlogisch ..";"public";"";"";""
"888032844568473";"Aja -- in Frankreich. England sein der Anschlag einfach schon ein ganz Tick schlimm . bei uns haben bis jetzt ja nur sis Fan auf unser Straße demonstrieren ein paar Synagoge anzünden . so was wie Toulouse -- ondon -- Woolwich -- Madrid -- Charlie Hebdo haben wir halt noch nicht .";"public";"";"";""
"888051884566569";"der wollen gegen der System bzw. der Politik aus Deutschland vorgehen Icht gegen Deutschland.";"public";"";"";""
"935728279798929";"Herr Feller -- für wen halten sie sich denn -- um von anderer Mensch zu verlangen -- dass sie sich von wiederum anderer Mensch distanzieren -- mit der sie überhaupt nichts gemein haben . sein sie auf der Straße um zu Demonstrier -- dass Breivik nicht für Hr Abendland ind erschießen haben . oder sein sie auf der Straße um sich von der vergewaltigungsskandalen in der katholisch Irche zu distanzieren . Dasselbe bei Skandal um Bischof Tebartzvan Elst . wenn ja -- vorbildlich . wenn nicht warum nicht . vielleicht weil sie sich weder mit der Religion noch mit der Deologie irgendwie verbinden fühlen . vielleicht weil sie zwar Christ -- aber nicht katholisch sein und somit nichts damit an Hut haben -- was der heilig Stuhl so treiben . genau Dasselbe gelten für Muslim -- der Facettenreichtum ich oben beschreiben haben . dazu kommen kulturell Muslim -- der außer der Feiertag mit der Religion wenig zu tun haben Equivalent dazu sein etwa ein Drittel der deutsch konfessionslos Bevölkerung . Aktionismus von Mensch zu verlangen -- der nicht mehr als derselbe Hauptreligion wie der Anhänger der verbrecherisch S haben -- sein verlogen und heuchlerisch -- solange man selbst bei Ungerechtigkeit in eigen Ulturkreis inaktiv bleiben . sie verlangen ein Abgrenzung zu radikal Auslegung . dieser haben ich Hnen in ein möglich Form mit der offen Brief vorlegen . wenn sie dieser nicht akzeptieren wollen oder als Argument nicht gelten lassen -- sein der hr Entscheidung . der entkräften aber nicht mein Argumentation . und noch weniger befreien es sie und der Anderer hier von der Vorwurf der Gleichmacherei .";"individual";"";"";""
"935326973172393";". und wenn der Salafister -- slamisen -- Diotist demonstrieren wollen -- sollen sie der in ihr Scheissland tun .";"public";"";"";""
"885853894786368";"schön der man nur beleidig kann.es kennen ja dich niemand .";"individual";"";"";""
"935260996512324";"Paddy Pacino.";"public";"";"";""
"888000334571724";"warum nutzen gerade PEGDA der Wort Rechtsextrem in Bezug auf der ePen Partei so inflationär . der F stehen auf der Seite der eigen And . und der können der herrschend Politiker in ganz Europa nicht von sich behaupten . darum geben es eben bewegungen -- der Alternative aufzeigen . F -- PEGDA -- uvm.";"public";"";"";""
"887989704572787";"Aut erster Ergebnis sein der Front ational mit ca. 2528 der Stimme als stark Partei bei der Regionalwahl hervorgehen . und der -- trotz übelst Medienhetz .";"public";"";"";""
"935378459833911";"der umdenken werden passieren .";"public";"";"";""
"925373587501065";"ebenfalls gut.";"public";"";"";""
"935299146508509";"und der Hell Angel verbieten man -- kutt dürfen nicht mehr tragen werden aber dieser Mummenschanz dulden man hier langsam wirds Zeit umzudenken.";"public";"";"";""
"888478637857227";"bisher hab ich PEGDA eigentlich immer ideologisch unterstützen -- wenn aber jetzt extremistisch Partei und Gruppierung hier als postiv hervorheben werden -- sein ich stark an überlegen -- ob ich damit richtig liegen . Gießt ihr damit nich einfach Öl in der Feuer -- der von Eueren Gegner schon so lange schüren werden . Lartext ch sein keineswegs mit der Weg dieser Regierung weltweit konform . aber ich sein ganz klar gegen jeder Form der Extremismus . und ebenso auch gegen der Verherrlichung derselbe .";"public";"";"";""
"888032534568504";"Danke .";"public";"";"";""
"935258823179208";"über 2 m und 160 kg . also wenn der mal kein Fett sein -- dann sein Sojemand aber ein wirklich saugefährlich Ampfmaschin . n ett Abführ sein da wirklich sicher . o.";"individual";"";"";""
"925460520825705";"[@LINK]";"public";"public";"";""
"888068394564918";"der Vernunft haben in Frankreich gewinnen -- azi Partei dürfen kein Chance haben .";"public";"";"";""
"935258206512603";"Bedauerlicher Einzelfall.";"public";"";"";""
"935294709842286";"wieviel riegen weltweit finden gerade in Amen der slam statt . und wieviele in am Christi -- Buddah oder Sonstwem .";"public";"";"";""
"935263573178733";"Claudia Fatima Roth haben auf dieser Achricht ein Weinkrampf erleiden .";"public";"";"";""
"935256339846123";"dieser Ausalität gib es nicht lieb euen . Zeig mir ein anerkannt Studie -- der Slam als unabhängig Variable für Gewalt verantwortlich machen .";"public";"";"";""
"935270226511401";"einfach weg mit der Viehzeug .";"public";"";"";""
"935258153179275";"der sein doch klar bei der Vogel . der Frage sein nur warum stellen sich der Behörde und der Bundesregierung dumm bei solcher euen . so naiv können doch noch nicht mal gutmenschen sein .";"public";"";"";""
"887987197906371";"der Franzose haben halt der Schnauze voll und nicht dieser -- unglaublich groß Schuld wie wir zu tragen .";"public";"";"";""
"887994311238993";"erst muss hier mal ein Terrorist ne Schule oder nen Einkaufszentrum hochjagen -- damit der gutmensche aufwachen.";"public";"";"";""
"935267396511684";"Südländer . bande verletzt Familie mit Messerstich und Fusstritt.";"public";"";"";""
"935256856512738";"Pegida haben der provozieren und ÜGE noch gar nicht lesen . oder aus der Zusammenhang gerissen . und absichtlich falsch interpretieren .";"public";"";"";""
"888165184555239";"[@LINK]";"public";"public";"";""
"888158197889271";"noch ein klein Beispiel aus Frankreich Wahlrealitaet . der Cantone in Marseille haben mehrheitlich der F in erster Wahlgang an der Spitze setzen . jetzt werden der Berufspolitiker von ump und ps zu republikanisch schulterschluss aufrufen und -- so wie in Deutschland Groo -- beweisen -- dass ein anderer Wort Fuer ihr Beruf auch Prostitution sein Koennt . Marseille 1. PayanRubirola 26,93 Delahayeuc 22,04 Marseille. 2. Guériniarducci 34,17 DupuisMarti. 23,61 Marseille 3. GrechMarandat 35,09 JibrayelSportiello 24,41 Marseille 4. CupolatiFarkas 40,14 BenariouaDi. Marino 31,06. Marseille 5. DAngioMaggio. 36,71 HadjchikhRossi 25,66 Marseille 6. DudieuzereMustachia 40,16 MasseTranchida 27,22 Marseille 7. BaratPhilippe 37,34 PustorinoRey. 31,60 Marseille 8. ComasOrtega 41,82 CarregaSantelli 23,23 Marseille 9. CaradecRéault. 35,19 CataneoSicard 32,62 Marseille 10. VassalRoyer. Perreaut 40,17 MaunierTrani. Marseille. 11 Baumannerbrat 28,87 BiaggiDi ocera 27,83. Marseille 12 BernasconiMorain 37,57 GeronimoParodi 35,51 naechsn Sonntag geben ich euch der Ergebnis der zweiter Wahlgang durch . wenn der F zwei Cantone gewinnen -- waern der ein Wunder .";"public";"";"";""
"888062004565557";"Ch sein sehr viel in Ausland . aber der einzig -- der immer wieder von der deutsch Schuld etc. labern haben -- sein deutsch Medium .";"public";"";"";""
"935268239844933";"aber der Vogel dürfen bestimmt weiterhin unbehelligt sein Untat betreiben .";"public";"";"";""
"887996364572121";"hier ein ink Österreich.";"public";"";"";""
"888076761230748";"ach sein übrigens alle zu Tag der Sieg bei Putin in Russland einladen.";"public";"";"";""
"935254353179655";"ab in Verließ und der Vogel hinterher geschmissen .";"public";"";"";""
"888354191203005";"wenn Politiker nicht auf hr Volk hören geben es ebend ein Rechtsruck .";"public";"";"";""
"935507629820994";"warum schieben man solcher Leute nicht ab . aber Herr Vogel haben bestimmen. Frau und Kind -- der weiter von uns Steuerzahler ernaehren werden sollen ull Verstaendnis .";"public";"";"";""
"935322803172810";"warum werden der Salafister nicht endlich verbieten .";"public";"";"";""
"888092304562527";"Wahrheit verlangen Opfer ob der deutsch Bereit sein der zu tun der werden schwer.";"public";"";"";""
"888174327887658";"5.000.000 French peopl Have voted for Marine E PE -- thaen meanr -- F -- really -- first political Party of France .";"public";"";"";""
"935254659846291";"ebt der noch.";"public";"";"";""
"935471256491298";"dieser Aussage der ein Schlimme mit der anderer Schlimmen aufwiegen sein dämlich .";"public";"";"";""
"888016967903394";"Icht rechts extrem -- sondern patriotisch .";"public";"";"";""
"888075084564249";"wenn ich behaupten -- dass Ratte aufgrund ihr rattentypisch Massenvermehrung und Aggressivität automatisch zu harmlosen -- friedlich utztieren werden -- dann werden sich wohl JEDER für bekloppt halten. ZU. RECHT . wenn ich aber verkünd -- dass 1,7 Milliarde Moslem gar nicht böse sein können -- und ein paar hunderttausend. ABSCHACHTEREE U R. Einzelfall sein welcher an der Religion der Frieden überhaupt nichts ändern -- dann sein ich plötzlich wieder politisch korrekt -- also O R M A. der sein doch Perver . FDJEUÜbermutter Merkel. der Slam gehören zu Deutschland .";"public";"";"";""
"887999881238436";"unser Politiker sein nechen der USA und genau nehmen sein es bereits einer vor zwölf .";"public";"";"";""
"935685996469824";"haben Pegida denn nicht der gleich Problem wie Dynamo Dresden oder der Slam . Distanzierung von verhalten einiger Anhänger sein ab und an mal nötig . oder zumindest ein Aufruf -- sich angemessen zu benehmen . Stadionverbot haben sich aber auch schon einige verdienen . auch wenn ich sich mit vieler These nicht anfreunden können -- sein ein Bürgerbewegung ja nichts Verkehrt . aber in dieser hier geben es viel zu vieler handwerklich Fehler .";"public";"";"";""
"935272199844537";"dann sein ja gut . .";"public";"";"";""
"885317818173309";"sein der ein Frage -- oder ein Aussage -- lieb Eva . der passend Vorname zu dein oberflächlich dumm Einstellung haben du ja jedenfalls schonmal.";"individual";"";"";""
"887992611239163";"Afd und Co sein einfach zu Unfähig -- der streiten sich lieber um Parteiposte und vergessen dabei ihr eigen nhalt und Ziel.";"public";"";"";""
"887992201239204";"Eid sein mein and nicht intelligent genug um für der F zu wählen leider . aber ich haben für Marine Le Pen wählen und sein stolz . sie sein der Ösung für Frankreich .";"public";"";"";""
"887999584571799";"auf der FacebookSeite der Front ational sprechen vieler FWähler von Wahlbetrug .";"public";"";"";""
"935305896507834";"dann können man sich der wahr Ausmaß der Bereicherunge Bestens vorstellen . ab und an rutscht was durch der zenzu durch.";"public";"";"";""
"935273906511033";"Aan er Peter Muitin.";"public";"";"";""
"935392909832466";"endlich mal ein positiv achricht . hoffentlich sein der SE Beamter nicht zu sehr Recht oder Azi .";"public";"";"";""
"935327376505686";"raus mit der Slam ohne Ompromisse aus unser Land und wer mit der Slam leben wollen bitte aber in euren ändern zu Deutschland gehören dieser Religion absolut nicht.";"public";"";"";""
"935321849839572";"Mimi Adli.";"public";"";"";""
"888018334569924";"Frankreich -- der Volk fangen an sein Fehler zu korrigieren . Hoff -- wir wachen früh auf . eid wohl ein fromm Wunsch . wir müssen wohl auch erst begreifen lernen und somit werden noch so einiger andsleut schmerzvoll Erfahrung machen . dabei treffen es hoffentlich der Richtig .";"public";"";"";""
"888000864571671";"Rechtsextrem . ur weil sie dafür kämpfen -- dass Frankreich sein Wurzel erhalten bleiben .";"public";"";"";""
"887999827905108";"Sag ich ja -- der Afd wählen sich selber weg -- ucke sein nur ein Geldgierig Arschloch.";"public";"";"";""
"935259946512429";"ey -- hinter der können sich ein dürr Hanschkerl gut verstecken . so unnütz -- der nicht.";"public";"";"";""
"884877754883982";"du ticken nicht ganz richtig.";"individual";"";"";""
"925369530834804";"der hoffen wir auch.";"public";"";"";""
"925415830830174";"D ch sein nicht aus Frankfurt aber ich werden dir empfehlen mal der einheimisch Presse zu lesen dann reden wir nochmal wer kein Plan haben . PESSEARTE. Frankfurter Rundschau. rund 21 Prozent aller Frankfurter sein zu Jahresende als deutsche mit ausländisch Wurzel melden sein . bei der indern und jugendliche betragen der Zahl der -- der ein sogenannter Migrationshintergrund haben -- sogar knapp über 50 Prozent . dieser Zahl sein so hoch wie nie zuvor . Grund sein ein neu Verfahren der Datenerhebung -- wie aus ein Mitteilung der Stadt hervorgehen . ach der alt Methode haben der Statistiker nur knapp 15 Prozent als deutsche mit ausländisch Wurzel registrieren . da kommen dann noch der Migrant ohne deutsch Pass dazu . der Statistiker haben ermitteln -- dass der Anteil der deutsche mit Migrationshintergrund in der Stadtteil sehr unterschiedlich sein am hoch sein er an Frankfurter Berg mit knapp 30 Prozent -- am niedrig in Harheim mit rund elf Prozent . der groß Teil stammen aus der Türkei -- vieler Frankfurter kommen aus Polen -- Marokko -- der russisch Förderation und ran . daneben leben in Frankfurt fast 180 000 Ausländer -- sie stellen 26,3 Prozent der Bevölkerung .";"individual";"";"";""
"925865097451914";"Lar haben der Westen verlieren nur der meister sehen es nicht ein . deswegen sollen einmal der st Vorbild und zu Achahmung für der Westen dienen wissen zwar nicht wie da der Ausländer in Überzahl da sein aber vieleicht geben es ein Wunder .";"public";"";"";""
"935470343158056";"wieso wollen Pegida in Westen keiner haben . der Aussage sein doch ein üge .";"public";"";"";""
"888153961223028";"man muss unterscheiden zwischen Waahle und Wahl . der Departements und kantonalwahl sein Wahl -- bei der lokal Kandidat -- oft seit Jahrzehnt jeder Buerger persoenlich bekannt -- nicht so sehr fuer ihr Programm -- als eben auch Fuer ihr lokal Popularitaet waehlen werden . der F haben bis heute ein einzig cantonalabgeordneten . der neu Kandidat sein der Volk weitgehend unbekannt . zumal werden der Departements und Cantonalregeln kuerzlich aendern und es weiss noch niemand -- wie der neu Regel funktionieren -- dieser sein noch nicht definitiv veroeffentlichen . es herrschen also ein groß Unsicherheit . und trotzdem sein uns mindestens vier Kanton -- vielleicht mehr -- in erster Wahlgang gefallen und es werden naechsn Sonntag noch vieler anderer F waehlen . Fuer ein Departement werden es nicht reichen . aber ein stark Fvertretung in der Canton können der Politik der departementale beeinflussen -- blockieren . ok -- es sein nicht der von einige erhoffen Erdrutschsieg . aber der nr 2 der Partei -- Philippot -- sagen heute Abend auf bfmtv -- wir haben schon jetzt mehr gewinnen als wir noch vor kurz Zeit hoffen können . der UMP haben gewinnen . aber der PS sein jetzt klar nur noch der dritter Partei Frankreich . der sein -- der eigentlich Sieg . der Volk haben begreifen . der Vok werden bald der Mut aufbringen -- der F an der erster Stelle zu setzen .";"public";"";"";""
"888070821231342";"stimmen . dennoch -- wieso laufen wir als Bürgerbewegung Partei hinterher . sehr viele wollen der nicht und kommen nur deshalb .";"public";"";"";""
"887994037905687";"EU. Sanktion gegen Österreich . Sorry der ich bestimmt Ding nichts mitbekommen haben . sein nett -- wenn du mir darüber etwas erzählen Könntest -- weswegen Österreich Sanktion bekommen .";"individual";"";"";""
"888149374556820";"Marine sein heute der einzig Loesung Fuer unser Land . und ein Hoffnung Fuer Europa .";"public";"";"";""
"888005401237884";"Ch hoffen sie gewinnen .";"public";"";"";""
"935271616511262";"Halleluja . .";"public";"";"";""
"925503967488027";"bitte abstimmen .";"public";"";"";""
"935321853172905";"Mimi Adli.";"public";"";"";""
"935263819845375";"Party in Vogel äfig beenden . Dreckspack.";"group";"";"";""
"888018597903231";". leider schon 5nach12.";"public";"";"";""
"935285643176526";"Stimmt.lach.";"public";"";"";""
"887989104572847";"wenn ich schon hören Rechtsextrem -- ein überflüssig Überspitzung und Verunglimpfung ein Patriotin -- der es gut mit Frankreich und der Erhalt der eigenständig Volk Europa meinen .";"public";"";"";""
"887988007906290";"viva Marine Le Pen.";"public";"";"";""
"935371316501292";"direkt in Knasst und Schlüssel weg schmeissen.";"public";"";"";""
"935383636500060";"Leiner Achtrag. der Hinweis auf ein schwer Indheit sein kein Entschuldigung für Gewalttat -- sondern ein Beschreibung der psychosozial Täterprofil . ein Erklärung -- sozusagen .";"public";"";"";""
"935266426511781";"der der Angreifer -- hier Teenager nennen -- wieder ein sogenannter Südländer sein -- verschweigen der türkisch Journalist.";"public";"";"";""
"935262233178867";"an Ende kommen dieser Ziegenficker wieder frei -- weil Obama der so wollen .";"group";"";"";""
"935338609837896";"der sein weder naiv noch blöde . der haben gar kein Hirn . .";"public";"";"";""
"888009634570794";"der F haben in Vergleich zu der letzter Wahl nur unwesentlich zulegen.";"public";"";"";""
"925431294161961";"Christoph sorry ich können dich leider nicht ernst nehmen . der sein nicht Presse -- sondern Statistik der Stadt und der grüne freuen sich auch noch über der neu Modalität zu erfassen -- da man ja jetzt der Bedarf erkennen können . welchen bedürfen auch immer . vielleicht brauchen ihr ja noch ein paar Gauner und Verbrecher scheinbar habben ihr noch nicht genug .";"individual";"";"";""
"935260893179001";"Ch selber sein ja schon 1,95 M. aber hinter sojemand verstecken . Ieber der Straßenseite wechseln . sicher sein sicher . D.";"public";"";"";""
"925419124163178";"so wie ihr der in Frankfurt wollt -- da können ihr richtig Stolz drauf sein Respekt . richtig super was ihr aus Deutschland machen haben . Hamburg -- Bremen -- Dortmund -- Berlin überall werden es der gleich oder ein ähnlich Bild sein . Seid stolz drauf ihr Gutmenschen dioten -- hoffentlich sein ihr auch mal an der Reihe .";"group";"";"";""
"935748576463566";"BTW. der Antwort auf mein Text von eben Kannst du dir sparen . Ch legen kein Wert mehr auf irgendwelch Gefasel .";"individual";"";"";""
"935431163161974";"am gut gleich ein klassisch Hochnot peinlich Befragung unterziehen.z . B. mit heiß Schweineschmalz .";"public";"";"";""
"925318617506562";"und wieder zeigen sich wie der öffentlich Medium nicht frei sein -- sondern diktieren.";"public";"";"";""
"935348629836894";"wie hoch sein denn der Anteil der Ausländer bei HartzV. Ann der jemand herausfinden . mir fehlen der Zeit -- ich arbeiten nebenbei .";"public";"";"";""
"925627200809037";"Pegida werden weiter eben . Wartet mal der Herbst ab .";"public";"";"";""
"925336694171421";"was hier abgeht unvorstellbar -- wer haben solcher Politikversager -- doofe gutmensche -- Grue und ink gezuechtet.ch glauben der kommen aus der All und haben uns verseuchen .";"public";"";"";""
"935283213176769";"dieser ganz Brut müsste gleich weg aus Deutschland -- aber Vater Staat schauen nur weg und lässen dieser riegsveteranen einfach gewähren .";"public";"";"";""
"888176241220800";"Schade -- dass der FP in Frankreich sein und nicht bei uns -- der werden ich doch glattweg seit Jahr wählen und Marine Le Pen sehen nicht so scheiße aus wie der Genossin Merkel.";"public";"";"";""
"935356186502805";"hier können man nachlesen wie ein türkisch Polizistin in Ruhgebiet der Ausländerkriminalität einschätzen meine olleg und ich werden täglich mit straffäl lig Migrant -- darunter größtenteils Muslim konfrontieren -- welcher nicht der gering Respekt vor der Polizei haben .";"public";"";"";""
"888171121221312";"sich erst mit Charlie Hebdo solidarisieren und dann für der Front ational sein . Charlie Hebdo haben als groß Gegner der Front ational . Oooups .";"public";"";"";""
"888455877859503";"Ch hoffen -- der Rettung kommen bald .";"public";"";"";""
"888001837904907";"der wahr Slam -- sein böse .";"public";"";"";""
"888104817894609";"der Extremismus Gefasel kommen immer von links -- gerade von der euten der wegen ihr Vergötzung vieler linker Terrorregime und Massenmörder -- von enin über Trotzki bis Mao PolPot oder Guevara oder ihr pädophil Ansicht 100x eher als Extremist bezeichnen werden Müsst .";"public";"";"";""
"925423300829427";"an Andreas Schulze. du haben Recht . statt Uxuswohnung reich Zelt mit anonenofen zu Ostenminimierung . Lärgrube selbst bauen . durch üblich Vergewaltigung -- aber bitte untereinander -- sein Puffbesuch nicht nötig . ganz richtig sein aber alle nach Haus .";"individual";"";"";""
"888156074556150";"der Franose haben vor ein Rieg zu gewinnen .";"public";"";"";""
"935256676512756";"endlich passieren da wer.";"public";"";"";""
"925495774155513";"mir muss erst mal ein erklären was konservativ mit nationalsozialistisch zu tun haben . wieso sein ich ein Azi -- wenn ich eure scheiß bunt Welt nicht haben wollen . Ch sehen darin nämlich mehr Achteil als Vorteil . der sein mein Deutschland und nicht irgendjemand Ersatzafrika wo er sein scheiß ausleben wollen wie dort von wo er kommen . er muss sich der etabliert System nicht anpassen -- wenn er nicht kommen . der sein mein and und der sehen ich ziemlich eng und ob ich teilen wollen der entscheiden ich selber und lassen es mir nicht aufdrücken denn -- wenn man der Macht können es passieren -- dass so eute wie ich Radikal werden . Ch haben mal geschworen dieser and zu verteidigen -- der werden mancher grüne und rot vielleicht nichts bedeuten mir bedeuten es sehr wohl was . wo in and der Mehrheit sein -- werden erst noch feststellen sein -- dass wissen nämlich niemand . Iemand können sagen der Mehrheit sein da oder dort denn man haben der deutsche ja noch gar nicht fragen .";"public";"";"";""
"935264049845352";"wer fälschen denn Studie so -- Herr Pichel .";"individual";"";"";""
"935600879811669";"ich sprechen von der Mehrheit der Mensch sehen Köln aber mit der meister hier können Mann ja nicht vernüftig diskutieren.";"public";"";"";""
"935754053129685";"jetzt sein sie weg -- der sein zu viel für der Troll .";"public";"";"";""
"925394840832273";"wie gehen man am gut gegen Polizist vor . .";"public";"";"";""
"935269389844818";"n. der finsterster Eller mit der unden .";"public";"";"";""
"935442703160820";"ja -- sie haben aber bis zu heutig Tag nichts dagegen unternehmen .";"public";"";"";""
"935606363144454";"da haben du dich verlesen -- der Vogel sein leider nicht ihm asten .";"individual";"";"";""
"935403769831380";"Orrektur asachstan als Beispiel für ein and in der Frau opftüch tragen sein fehlgeleiten der and sein überwiegend muslimisch . haben der anders in opf nehmen wir orthodox Grieche und Russe als Ersatzbeispiel . So.";"public";"";"";""
"935274296510994";"es geben noch vieler solcher Vogel.";"public";"";"";""
"888001044571653";"[@LINK]";"public";"public";"";""
"925430764162014";"glauben nur nicht -- dass dieser nur in Deutschland so sein der Österreicher haben auch immer mehr der Ase voll . Wen. es interessiert schauen bei der FPÖ nach -- der Wiener Stinkt auch -- überall haben der FPÖ Zuwachsrate . Empfehlung. HC Strache Herbert Kickl zu Ntegration in Österreich .";"public";"";"";""
"888149277890163";"Tja dort zeigen der Eute wenigstens Gesicht . Ch glauben kaum der der Eute in Deutschland so aufrichtig sein werden -- um dieser auch zu tun . was eigentlich total . schade sein -- weil mit JedeTag der vergehen ohne Veränderung werden der Stimmung explosiv .";"public";"";"";""
"888221071216317";"Peter Grabbert mal absehen davon -- dass der Opposition auch zu sogenannter Regierung gehören -- sein der alle komisch und gehören in ein 1zimmerwohnung in Berlinneukölln oder nach Duisburg oder Krefeld mit hartz4 -- für mindestens 4jahr falls der der überleben -- werden der Ander denken .";"public";"";"";""
"935256669846090";"schön Heimflug der Wanzenbart .";"public";"";"";""
"888476054524152";"";"public";"";"";""
"888045011233923";"ihr werden euch noch ein Zeit lang alleine vorkommen . PEGDA sein ein jung Bewegung . da muessen ihr euch erst zusammenraufen -- es muessen sich echt Fuehrer herausbilden . ihr werden verrueckt und Agent Provocateurs eliminieren muessen . ihr werden Machtkaempf erleben . AE neu formationen haben der erleben . kein problem . aber da muessen ihr durch . wenn PEGDA in Fuenf Jahr noch da sein -- haben ihr gewinnen . und ich wuenschen euch -- noch da zu sein . einer der gross patriotisch Partei zu werden . denn ich wollen -- dass unser Kind in Freundschaft zuzammenarbeiten werden -- mit ein veraendert Europa -- ein Art EWG mit ca 15 Mitglied und in Rahmen ein friedlich System -- laizistisch -- aufbauend auf der juedischchristlich Tradition unser Laender . wir koennen es schaffen -- wir werden kaempfen und siegen .";"public";"";"";""
"925375454167545";"ja -- Epoch Times gehören wahrlich nicht zu ügenpreß.";"public";"";"";""
"925544534150637";"Dresden machen mir Hoffnung . es gehen nämlich nicht nur um Dresden -- sondern um ganz Deutschland -- sogar um Europa . es gehen um der Verrat der Politik an Volk -- nicht nur hier . Demokratie geben es nicht -- der Wille der Volk spielen kein Rolle mehr . der Politik versuchen nicht mal mehr der Anschein von Demokratie zu wahren . Ch danken auch PEGDA -- dass es euch geben .";"public";"";"";""
